index,link,name,CR,XP,alignment,size,type,init,senses,perception,AC,touch,flat_footed,HP,HD,fortitude,reflex,will,speed,burrow,climb,fly,swim,highest_attack_bonus,melee_attacks_num,melee_median_dmg,ranged_attacks_num,ranged_median_dmg,space,reach,strength,dexterity,constitution,intelligence,wisdom,charisma,BAB,CMB,CMD,feats_num,skills_num
1842,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-primal-magma/magma-dragon-young-adult,"Magma Dragon, Young Adult",11.0,12800,CN,Large,Dragon,5.0,0,19.0,26.0,10.0,25.0,136.0,13.0,14.0,9.0,13.0,40,0,0,200,0,19,4,13.75,0,0.0,10.0,5,25.0,12.0,19.0,16.0,16.0,15.0,13.0,21.0,32.0,6,9
1843,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-primal-umbral/umbral-dragon-juvenile,"Umbral Dragon, Juvenile",11.0,12800,CE,Large,Dragon,5.0,0,20.0,25.0,10.0,24.0,136.0,13.0,12.0,9.0,12.0,40,0,0,200,0,18,5,17.5,0,0.0,5.0,5,23.0,12.0,19.0,18.0,19.0,18.0,13.0,20.0,31.0,7,8
1844,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-air/small-air-elemental,Small Air Elemental,1.0,400,N,Small,Outsider,7.0,1,4.0,17.0,14.0,14.0,13.0,2.0,4.0,6.0,0.0,0,0,0,100,0,6,1,3.5,0,0.0,5.0,5,12.0,17.0,12.0,4.0,11.0,11.0,2.0,2.0,15.0,1,6
1845,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-air/large-air-elemental,Large Air Elemental,5.0,1600,N,Large,Outsider,11.0,1,11.0,21.0,17.0,13.0,68.0,8.0,9.0,13.0,2.0,0,0,0,100,0,14,2,18.0,0,0.0,10.0,10,18.0,25.0,16.0,6.0,11.0,11.0,8.0,13.0,31.0,4,6
1846,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-air/huge-air-elemental,Huge Air Elemental,7.0,3200,N,Huge,Outsider,13.0,1,13.0,22.0,18.0,12.0,95.0,10.0,11.0,16.0,5.0,0,0,0,100,0,17,2,27.0,0,0.0,15.0,15,22.0,29.0,18.0,6.0,11.0,11.0,10.0,18.0,38.0,5,6
1847,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-air/greater-air-elemental,Greater Air Elemental,9.0,6400,N,Huge,Outsider,14.0,1,16.0,25.0,19.0,14.0,123.0,13.0,12.0,18.0,6.0,0,0,0,100,0,21,2,34.0,0,0.0,15.0,15,24.0,31.0,18.0,8.0,11.0,11.0,13.0,22.0,43.0,7,6
1848,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-air/elder-air-elemental,Elder Air Elemental,11.0,12800,N,Huge,Outsider,15.0,1,19.0,28.0,20.0,16.0,152.0,16.0,14.0,21.0,7.0,0,0,0,100,0,25,2,38.0,0,0.0,15.0,15,28.0,33.0,18.0,10.0,11.0,11.0,16.0,27.0,49.0,8,6
1849,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-air/medium-air-elemental,Medium Air Elemental,3.0,800,N,Medium,Outsider,9.0,1,7.0,19.0,16.0,13.0,30.0,4.0,6.0,9.0,1.0,0,0,0,100,0,9,1,7.0,0,0.0,5.0,5,14.0,21.0,14.0,4.0,11.0,11.0,4.0,6.0,22.0,2,6
1850,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-earth/medium-earth-elemental,Medium Earth Elemental,3.0,800,N,Medium,Outsider,-1.0,2,7.0,18.0,9.0,18.0,34.0,4.0,7.0,0.0,4.0,20,20,0,0,0,9,1,12.0,0,0.0,5.0,5,20.0,8.0,17.0,4.0,11.0,11.0,4.0,9.0,18.0,2,6
1851,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-earth/greater-earth-elemental,Greater Earth Elemental,9.0,6400,N,Huge,Outsider,-1.0,2,16.0,21.0,7.0,21.0,136.0,13.0,13.0,3.0,8.0,20,20,0,0,0,21,2,44.0,0,0.0,15.0,15,30.0,8.0,21.0,8.0,11.0,11.0,13.0,25.0,34.0,6,6
1852,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-earth/large-earth-elemental,Large Earth Elemental,5.0,1600,N,Large,Outsider,-1.0,2,11.0,18.0,8.0,18.0,68.0,8.0,9.0,1.0,6.0,20,20,0,0,0,14,2,29.0,0,0.0,10.0,10,24.0,8.0,17.0,6.0,11.0,11.0,8.0,16.0,25.0,3,6
1853,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-earth/small-earth-elemental,Small Earth Elemental,1.0,400,N,Small,Outsider,-1.0,2,4.0,17.0,10.0,17.0,13.0,2.0,4.0,-1.0,3.0,20,20,0,0,0,6,1,8.0,0,0.0,5.0,5,16.0,8.0,13.0,4.0,11.0,11.0,2.0,4.0,13.0,1,6
1854,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-earth/elder-earth-elemental,Elder Earth Elemental,11.0,12800,N,Huge,Outsider,-1.0,2,19.0,23.0,7.0,23.0,168.0,16.0,15.0,4.0,10.0,20,20,0,0,0,26,2,51.0,0,0.0,15.0,15,34.0,8.0,21.0,10.0,11.0,11.0,16.0,30.0,39.0,7,6
1855,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-earth/huge-earth-elemental,Huge Earth Elemental,7.0,3200,N,Huge,Outsider,-1.0,2,13.0,19.0,7.0,19.0,95.0,10.0,11.0,2.0,7.0,20,20,0,0,0,17,2,38.0,0,0.0,15.0,15,28.0,8.0,19.0,6.0,11.0,11.0,10.0,21.0,30.0,4,6
1856,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-fire/large-fire-elemental,Large Fire Elemental,5.0,1600,N,Large,Outsider,9.0,1,11.0,19.0,15.0,13.0,60.0,8.0,8.0,11.0,4.0,50,0,0,0,0,12,2,14.0,0,0.0,10.0,10,14.0,21.0,14.0,6.0,11.0,11.0,8.0,11.0,27.0,4,6
1857,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-fire/elder-fire-elemental,Elder Fire Elemental,11.0,12800,N,Huge,Outsider,13.0,1,19.0,26.0,18.0,16.0,152.0,16.0,14.0,19.0,7.0,60,0,0,0,0,23,2,36.0,0,0.0,15.0,15,26.0,29.0,18.0,10.0,11.0,11.0,16.0,26.0,46.0,8,6
1858,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-fire/medium-fire-elemental,Medium Fire Elemental,3.0,800,N,Medium,Outsider,7.0,1,7.0,17.0,14.0,13.0,30.0,4.0,6.0,7.0,1.0,50,0,0,0,0,7,1,4.5,0,0.0,5.0,5,12.0,17.0,14.0,4.0,11.0,11.0,4.0,5.0,19.0,2,6
1859,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-fire/greater-fire-elemental,Greater Fire Elemental,9.0,6400,N,Huge,Outsider,12.0,1,16.0,23.0,17.0,14.0,123.0,13.0,12.0,16.0,6.0,60,0,0,0,0,19,2,34.0,0,0.0,15.0,15,24.0,27.0,18.0,8.0,11.0,11.0,13.0,22.0,41.0,7,6
1860,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-fire/huge-fire-elemental,Huge Fire Elemental,7.0,3200,N,Huge,Outsider,11.0,1,13.0,21.0,16.0,13.0,85.0,10.0,10.0,14.0,5.0,60,0,0,0,0,15,2,23.0,0,0.0,15.0,15,18.0,25.0,16.0,6.0,11.0,11.0,10.0,16.0,34.0,5,6
1861,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-fire/small-fire-elemental,Small Fire Elemental,1.0,400,N,Small,Outsider,5.0,1,4.0,16.0,13.0,14.0,11.0,2.0,3.0,4.0,0.0,50,0,0,0,0,4,1,2.5,0,0.0,5.0,5,10.0,13.0,10.0,4.0,11.0,11.0,2.0,1.0,13.0,1,6
1862,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-ice/elder-ice-elemental,Elder Ice Elemental,11.0,12800,N,Huge,Outsider,9.0,1,19.0,24.0,14.0,18.0,152.0,16.0,14.0,17.0,5.0,20,0,0,0,0,24,2,64.0,0,0.0,15.0,15,30.0,20.0,19.0,10.0,11.0,11.0,16.0,28.0,44.0,8,6
1863,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-lightning/elder-lightning-elemental,Elder Lightning Elemental,11.0,12800,N,Huge,Outsider,14.0,1,19.0,25.0,19.0,14.0,136.0,16.0,13.0,20.0,7.0,0,0,0,100,0,24,2,54.0,0,0.0,15.0,15,26.0,31.0,16.0,10.0,11.0,11.0,16.0,26.0,47.0,8,7
1864,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-magma/elder-magma-elemental,Elder Magma Elemental,11.0,12800,N,Huge,Outsider,3.0,1,19.0,25.0,7.0,25.0,152.0,16.0,14.0,9.0,5.0,20,20,0,0,0,22,2,39.0,0,0.0,15.0,15,26.0,8.0,19.0,10.0,11.0,11.0,16.0,26.0,35.0,7,6
1865,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-mud/elder-mud-elemental,Elder Mud Elemental,11.0,12800,N,Huge,Outsider,5.0,2,19.0,23.0,14.0,17.0,152.0,16.0,14.0,17.0,5.0,20,10,0,0,0,24,2,46.0,0,0.0,15.0,15,30.0,20.0,19.0,10.0,11.0,11.0,16.0,28.0,44.0,7,7
1866,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/small-water-elemental,Small Water Elemental,1.0,400,N,Small,Outsider,0.0,1,4.0,17.0,11.0,17.0,13.0,2.0,4.0,3.0,0.0,20,0,0,0,0,5,1,7.0,0,0.0,5.0,5,14.0,10.0,13.0,4.0,11.0,11.0,2.0,3.0,13.0,1,6
1867,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/greater-water-elemental,Greater Water Elemental,9.0,6400,N,Huge,Outsider,5.0,1,16.0,23.0,14.0,17.0,123.0,13.0,12.0,15.0,4.0,20,0,0,0,0,20,2,38.0,0,0.0,15.0,15,28.0,20.0,19.0,8.0,11.0,11.0,13.0,24.0,40.0,6,6
1868,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/huge-water-elemental,Huge Water Elemental,7.0,3200,N,Huge,Outsider,4.0,1,13.0,21.0,13.0,16.0,95.0,10.0,11.0,11.0,3.0,20,0,0,0,0,15,2,29.0,0,0.0,15.0,15,24.0,18.0,19.0,6.0,11.0,11.0,10.0,19.0,34.0,4,6
1869,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/large-water-elemental,Large Water Elemental,5.0,1600,N,Large,Outsider,2.0,1,9.0,18.0,12.0,15.0,68.0,8.0,9.0,8.0,2.0,20,0,0,0,0,12,2,20.0,0,0.0,10.0,10,20.0,14.0,17.0,6.0,11.0,11.0,8.0,14.0,27.0,4,6
1870,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/elder-water-elemental,Elder Water Elemental,11.0,12800,N,Huge,Outsider,6.0,1,19.0,24.0,15.0,17.0,152.0,16.0,14.0,18.0,5.0,20,0,0,0,0,24,2,46.0,0,0.0,15.0,15,30.0,22.0,19.0,10.0,11.0,11.0,16.0,28.0,45.0,7,6
1871,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-water/medium-water-elemental,Medium Water Elemental,3.0,800,N,Medium,Outsider,1.0,1,5.0,17.0,11.0,16.0,30.0,4.0,6.0,5.0,1.0,20,0,0,0,0,7,1,9.0,0,0.0,5.0,5,16.0,12.0,15.0,4.0,11.0,11.0,4.0,7.0,18.0,2,6
1872,https://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-ash,Ash Giant,11.0,12800,CN,Large,Humanoid,2.0,1,8.0,25.0,11.0,23.0,147.0,14.0,15.0,6.0,5.0,40,0,0,0,0,20,4,35.5,1,21.5,10.0,10,33.0,14.0,23.0,9.0,12.0,10.0,10.0,22.0,34.0,7,5
1873,https://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-cloud,Cloud giant,11.0,12800,NG,Huge,Humanoid,1.0,2,17.0,25.0,9.0,24.0,168.0,16.0,16.0,6.0,10.0,50,0,0,0,0,22,3,100.5,1,26.0,15.0,15,35.0,13.0,23.0,12.0,16.0,12.0,12.0,26.0,37.0,7,6
1874,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/gnoph-keh,Gnoph-Keh,11.0,12800,CE,Large,Magical beast,1.0,2,22.0,25.0,10.0,24.0,147.0,14.0,14.0,12.0,11.0,40,0,0,0,0,20,5,28.25,0,0.0,10.0,10,24.0,13.0,20.0,13.0,20.0,21.0,14.0,22.0,33.0,7,3
1875,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-stone,Stone Golem,11.0,12800,N,Large,Construct,-1.0,2,0.0,26.0,8.0,26.0,107.0,14.0,4.0,3.0,4.0,20,0,0,0,0,22,2,42.0,0,0.0,10.0,10,28.0,9.0,NULL,NULL,11.0,1.0,14.0,24.0,33.0,0,0
1876,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-stone/stone-golem-fiend-infused,Fiend-Infused Stone Golem,13.0,25600,NE,Large,Construct,3.0,2,0.0,26.0,8.0,26.0,121.0,14.0,4.0,3.0,4.0,20,0,0,0,0,23,2,42.0,0,0.0,10.0,10,28.0,9.0,NULL,4.0,11.0,10.0,14.0,24.0,33.0,7,1
1877,https://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/hag/hag-mute,Mute Hag,11.0,12800,CE,Medium,Monstrous humanoid,5.0,2,21.0,24.0,15.0,19.0,175.0,14.0,12.0,14.0,13.0,30,0,0,0,0,20,3,17.5,0,0.0,5.0,5,23.0,21.0,22.0,20.0,19.0,18.0,14.0,20.0,35.0,7,14
1878,https://www.d20pfsrd.com/bestiary/monster-listings/fey/larabay,Larabay,11.0,12800,CN,Medium,Fey,10.0,1,27.0,25.0,17.0,18.0,144.0,17.0,10.0,16.0,13.0,30,0,0,50,0,15,2,17.0,0,0.0,5.0,5,18.0,22.0,21.0,15.0,16.0,17.0,8.0,14.0,29.0,9,8
1879,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/lukwata,Lukwata,11.0,12800,N,Huge,Magical beast,4.0,3,9.0,25.0,12.0,21.0,147.0,14.0,14.0,13.0,8.0,0,0,0,0,0,22,1,40.5,0,0.0,15.0,15,30.0,19.0,20.0,2.0,15.0,11.0,14.0,26.0,40.0,7,3
1880,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/moon-beast,Moon-Beast,11.0,12800,CE,Large,Aberration,7.0,1,21.0,25.0,13.0,21.0,133.0,14.0,9.0,9.0,15.0,50,0,20,0,0,15,3,13.5,0,0.0,10.0,10,22.0,17.0,20.0,19.0,18.0,25.0,10.0,17.0,31.0,7,10
1881,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-royal,Royal Naga,11.0,12800,LN,Huge,Aberration,7.0,1,27.0,26.0,11.0,23.0,133.0,14.0,9.0,9.0,15.0,40,0,0,0,0,14,5,33.75,0,0.0,15.0,15,23.0,17.0,21.0,18.0,22.0,19.0,10.0,18.0,31.0,7,9
1882,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nightmare/cauchemar,Cauchemar,11.0,12800,NE,Huge,Outsider,6.0,1,22.0,26.0,10.0,24.0,147.0,14.0,14.0,11.0,7.0,40,0,0,90,0,22,2,17.0,0,0.0,15.0,10,31.0,15.0,21.0,16.0,12.0,12.0,14.0,26.0,38.0,0,0
1883,https://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-verdurous/verdurous-ooze-greater,Greater Verdurous Ooze,11.0,12800,N,Large,Ooze,-5.0,2,-5.0,6.0,4.0,6.0,175.0,15.0,13.0,0.0,0.0,40,0,0,0,0,17,0,0.0,0,0.0,10.0,10,24.0,1.0,26.0,NULL,1.0,1.0,11.0,19.0,24.0,0,1
1884,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/hydra/pyrohydra/pyrohydra-10-headed,10-Headed Pyrohydra,11.0,12800,N,Huge,Magical beast,1.0,3,15.0,20.0,9.0,19.0,105.0,10.0,11.0,10.0,5.0,20,0,0,0,0,13,10,90.0,0,0.0,15.0,10,18.0,12.0,18.0,2.0,11.0,9.0,10.0,16.0,27.0,5,2
1885,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/retriever,Retriever,11.0,12800,CE,Huge,Construct,7.0,0,15.0,25.0,11.0,22.0,137.0,15.0,7.0,10.0,5.0,50,0,0,0,0,19,2,12.75,0,0.0,15.0,15,22.0,16.0,NULL,3.0,11.0,1.0,15.0,23.0,36.0,7,1
1886,https://www.d20pfsrd.com/bestiary/monster-listings/vermin/jellyfish/jellyfish-sapphire,Sapphire Jellyfish,11.0,12800,N,Huge,Vermin,4.0,2,1.0,24.0,12.0,20.0,138.0,12.0,15.0,8.0,5.0,0,0,0,0,0,15,4,52.0,0,0.0,15.0,20,26.0,19.0,24.0,NULL,12.0,1.0,9.0,19.0,33.0,0,1
1887,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/sleipnir,Sleipnir,11.0,12800,N,Large,Magical beast,4.0,2,16.0,25.0,13.0,21.0,147.0,14.0,14.0,15.0,9.0,80,0,0,0,0,19,2,8.0,0,0.0,10.0,5,22.0,18.0,21.0,10.0,17.0,13.0,14.0,21.0,35.0,7,3
1888,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/taotieh,Taotieh,11.0,12800,N,Large,Construct,2.0,2,2.0,28.0,11.0,26.0,107.0,14.0,4.0,6.0,6.0,40,0,0,0,0,23,2,14.5,0,0.0,10.0,5,30.0,15.0,NULL,NULL,14.0,1.0,NULL,NULL,NULL,0,0
1889,https://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/thriae/thriae-seer,Thriae Seer,11.0,12800,LN,Medium,Monstrous humanoid,5.0,3,27.0,25.0,15.0,20.0,133.0,14.0,8.0,16.0,15.0,30,0,0,60,0,16,6,14.0,0,0.0,5.0,5,14.0,20.0,19.0,19.0,22.0,27.0,14.0,19.0,31.0,7,8
1890,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/thunderbird,Thunderbird,11.0,12800,N,Gargantuan,Magical beast,7.0,2,20.0,25.0,10.0,21.0,147.0,14.0,14.0,12.0,9.0,30,0,0,120,0,18,3,25.75,0,0.0,20.0,20,26.0,17.0,21.0,12.0,16.0,13.0,14.0,26.0,40.0,7,5
1891,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/Afanc-smg,Afanc,11.0,12800,NE,Huge,Magical beast,2.0,2,12.0,16.0,10.0,14.0,157.0,15.0,14.0,11.0,9.0,0,0,0,0,0,0,0,0.0,0,0.0,5.0,5,27.0,15.0,21.0,7.0,14.0,15.0,15.0,25.0,37.0,6,2
1892,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/argorth,Argorth,11.0,12800,CE,Huge,Aberration,3.0,1,18.0,26.0,11.0,23.0,150.0,12.0,15.0,7.0,11.0,40,20,20,0,0,19,2,41.5,0,0.0,15.0,10,32.0,16.0,24.0,8.0,16.0,20.0,9.0,22.0,35.0,5,3
1893,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/argorth/cinder-scourge,"Argorth, Cinder scourge",12.0,19200,CE,Huge,Aberration,3.0,1,18.0,26.0,11.0,23.0,150.0,12.0,15.0,7.0,11.0,40,20,20,0,0,19,2,41.5,0,0.0,15.0,10,32.0,16.0,24.0,8.0,16.0,20.0,9.0,22.0,35.0,5,3
1894,https://www.d20pfsrd.com/bestiary/monster-listings/fey/battle-imp,Battle Imp,11.0,12800,CG,Medium,Fey,7.0,1,25.0,25.0,17.0,18.0,153.0,18.0,11.0,18.0,15.0,30,0,0,60,0,19,2,30.0,2,18.5,5.0,5,6.0,24.0,20.0,28.0,18.0,21.0,9.0,18.0,25.0,9,15
1895,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/corpsespinner,Corpsespinner,11.0,12800,N,Huge,Magical beast,7.0,2,10.0,25.0,11.0,22.0,127.0,15.0,12.0,12.0,7.0,40,0,20,0,0,18,1,17.5,0,0.0,15.0,15,20.0,17.0,17.0,7.0,15.0,10.0,15.0,22.0,35.0,8,4
1896,https://www.d20pfsrd.com/bestiary/monster-listings/undead/crucifixion-spirit,Crucifixion Spirit,11.0,12800,CE,Medium,Undead,7.0,1,26.0,19.0,19.0,15.0,142.0,15.0,10.0,10.0,15.0,0,0,0,50,0,14,1,4.5,0,0.0,5.0,5,NULL,17.0,NULL,15.0,18.0,20.0,11.0,14.0,30.0,8,6
1897,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/demon/demon-herensugue,Herensugue Demon,11.0,12800,CE,Huge,Outsider,8.0,2,20.0,24.0,12.0,20.0,162.0,13.0,10.0,11.0,10.0,10,0,0,60,0,19,7,91.0,0,0.0,15.0,15,27.0,18.0,24.0,15.0,10.0,18.0,13.0,23.0,37.0,7,8
1898,https://www.d20pfsrd.com/bestiary/monster-listings/animals/dinosaur/brontosaurus,Brontosaurus,11.0,12800,N,Gargantuan,Animal,4.0,1,32.0,18.0,6.0,18.0,481.0,26.0,24.0,15.0,8.0,20,0,0,0,0,23,2,12.5,0,0.0,20.0,10,35.0,11.0,25.0,1.0,10.0,9.0,19.0,30.0,40.0,7,1
1899,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/river-dragon/river-dragon-adult,Adult River Dragon,11.0,12800,CN,Large,Dragon,5.0,0,25.0,29.0,11.0,28.0,161.0,14.0,14.0,10.0,13.0,30,0,0,0,0,21,2,16.5,0,0.0,10.0,5,25.0,13.0,20.0,15.0,18.0,16.0,14.0,22.0,33.0,6,8
1900,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/elemental-cold-iron/elder-cold-iron-elemental,Elder Cold iron Elemental,11.0,12800,N,Huge,Outsider,-1.0,2,19.0,23.0,7.0,23.0,168.0,16.0,15.0,4.0,10.0,20,20,0,0,0,26,2,51.0,0,0.0,15.0,15,34.0,8.0,21.0,10.0,11.0,11.0,16.0,30.0,39.0,7,6
1901,https://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-bronze,Bronze Giant,11.0,12800,N,Huge,Humanoid,1.0,2,22.0,23.0,9.0,22.0,152.0,16.0,15.0,8.0,10.0,40,0,0,0,0,21,3,67.5,1,24.0,15.0,15,33.0,13.0,21.0,10.0,16.0,14.0,12.0,25.0,36.0,7,4
1902,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/gug/gug-savant,Gug Savant,11.0,12800,CE,Large,Aberration,1.0,1,27.0,24.0,10.0,23.0,127.0,15.0,9.0,6.0,12.0,40,0,20,0,0,17,2,11.5,0,0.0,10.0,15,25.0,12.0,18.0,11.0,16.0,18.0,11.0,19.0,30.0,8,6
1903,https://www.d20pfsrd.com/bestiary/monster-listings/vermin/jellyfish/sea-wasp-monstrous/sea-wasp-monstrous-gargantuan,Gargantuan Monstrous Sea Wasp,11.0,3200,N,Gargantuan,Vermin,1.0,1,4.0,17.0,7.0,16.0,104.0,16.0,12.0,6.0,5.0,0,0,0,0,0,13,1,14.5,0,0.0,20.0,15,21.0,13.0,14.0,NULL,10.0,2.0,12.0,19.0,30.0,0,4
1904,https://www.d20pfsrd.com/bestiary/monster-listings/aberrations/jelly-marsh/jelly-marsh-jubilex-touched,Jubilex-Touched Marsh Jelly,11.0,12800,CE,Large,Aberration,5.0,2,29.0,17.0,10.0,16.0,142.0,15.0,10.0,8.0,10.0,5,0,0,30,0,18,0,0.0,0,0.0,10.0,10,24.0,12.0,20.0,10.0,12.0,10.0,11.0,19.0,30.0,8,6
1905,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-akhana,Akhana,12.0,19200,N,Medium,Outsider,10.0,1,19.0,27.0,18.0,21.0,148.0,11.0,17.0,11.0,14.0,30,0,0,40,0,16,4,32.0,0,0.0,5.0,5,21.0,23.0,26.0,16.0,21.0,18.0,11.0,16.0,34.0,6,10
1906,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-leonal,Leonal,12.0,19200,NG,Medium,Outsider,7.0,3,19.0,27.0,14.0,23.0,147.0,14.0,14.0,12.0,6.0,60,0,0,0,0,23,2,12.5,0,0.0,5.0,5,27.0,17.0,20.0,14.0,14.0,15.0,14.0,22.0,36.0,6,8
1907,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-monadic-deva,Monadic Deva,12.0,19200,NG,Medium,Outsider,8.0,3,29.0,27.0,14.0,23.0,147.0,14.0,15.0,13.0,10.0,40,0,0,90,0,22,3,45.0,0,0.0,5.0,5,21.0,19.0,18.0,19.0,18.0,19.0,14.0,19.0,33.0,7,10
1908,https://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/athach,Athach,12.0,19200,CE,Huge,Humanoid,1.0,2,12.0,26.0,9.0,25.0,161.0,14.0,16.0,5.0,7.0,50,0,0,0,0,19,5,33.0,2,24.0,15.0,15,32.0,13.0,25.0,7.0,12.0,6.0,NULL,NULL,NULL,0,0
1909,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/baregara,Baregara,12.0,19200,CE,Large,Outsider,8.0,1,22.0,25.0,13.0,21.0,168.0,16.0,15.0,14.0,10.0,30,0,40,0,0,23,3,13.0,0,0.0,10.0,10,26.0,19.0,20.0,15.0,16.0,17.0,16.0,25.0,39.0,8,12
1910,https://www.d20pfsrd.com/bestiary/monster-listings/animals/megafauna/megafauna-basilosaurus,Basilosaurus,12.0,19200,N,Gargantuan,Animal,5.0,2,25.0,27.0,7.0,26.0,161.0,17.0,17.0,11.0,7.0,0,0,0,0,0,23,2,24.5,0,0.0,20.0,20,41.0,12.0,21.0,2.0,11.0,6.0,12.0,31.0,42.0,9,2
1911,https://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/calikang,Calikang,12.0,19200,LN,Large,Monstrous humanoid,6.0,2,20.0,27.0,11.0,25.0,157.0,15.0,12.0,11.0,11.0,30,0,0,0,0,18,5,18.0,0,0.0,10.0,10,25.0,15.0,20.0,8.0,14.0,17.0,15.0,23.0,35.0,8,3
1912,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/catoblepas,Catoblepas,12.0,19200,N,Large,Magical beast,-1.0,2,25.0,27.0,8.0,27.0,161.0,14.0,15.0,8.0,8.0,40,0,0,0,0,18,3,15.5,0,0.0,15.0,15,20.0,8.0,22.0,5.0,15.0,10.0,14.0,20.0,29.0,7,2
1913,https://www.d20pfsrd.com/bestiary/monster-listings/constructs/clockwork/clockwork-leviathan,Clockwork Leviathan,12.0,19200,N,Huge,Construct,8.0,2,0.0,28.0,14.0,22.0,128.0,16.0,5.0,11.0,5.0,30,0,0,0,0,25,2,17.75,0,0.0,15.0,15,33.0,18.0,NULL,NULL,11.0,1.0,16.0,29.0,45.0,0,2
1914,https://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/hydra/cryohydra/cryohydra-11-headed,11-Headed Cryohydra,12.0,19200,N,Huge,Magical beast,1.0,3,16.0,21.0,9.0,20.0,115.0,11.0,11.0,10.0,5.0,20,0,0,0,0,0,0,0.0,0,0.0,15.0,10,18.0,12.0,18.0,2.0,11.0,9.0,11.0,17.0,28.0,6,2
